Text,translated_text
"জীবনে প্রথম 1mbps স্পীডে ডাউনলোড করতেছি.....তাও বাসায় বসে!!! আগে স্পীড ছিল ২৫-৩০ কেবি. বাংলাদেশ অনেগ এগিয়ে গেছে :)
",Downloading at 1mbps speed for the first time in my life.....that too sitting at home!!! Earlier speed was 25-30 kb. Bangladesh has come a long way :)
"ঝগরা শুনতেসি ভালোই লাগতেসে... :p একাত্তর টিভি তে... হাসিনা-খালেদা ফোনালাপ..শুনাচ্ছে... :D
",It's good to hear jhagra... :p On 71 TV... Hasina-Khaleda phone conversation..listening... :D
"যখন তোমার কেউ ছিল না তখন ছিলাম আমি :) এখন তোমার সব হয়েছে পর হয়েছি আমি :( :'(
",When you had no one I was the one :) Now you've got everything I'm the one :( :'(
"টিপ টিপ বৃষ্টি হচ্ছে, এমন দিনে বাসা ছাড়তে মন চাইছে না :(
","It's raining heavily, I don't want to leave the house :("
"যদি সেই ১৯৯৪ সালেই বাংলাদেশ ফ্রিতে অপটিক্যাল ফাইবার সংযোগে যুক্ত হবার সুযোগ লুফে নিত কিংবা এখন বাংলাদেশে ইন্টারনেটের গড় স্পীড 4MB হত ! :(
",If only in 1994 Bangladesh had taken the opportunity to join the optical fiber connection for free or now the average speed of the Internet in Bangladesh would have been 4MB! :(
"যন্ত্রনাময় যান্ত্রিক জীবনটা আর ভালো লাগেনা ..... :-(
",I don't like the painful mechanical life anymore..... :-(
"ঢাকা শহর আইসা আমার পরান জুড়াইল ^_^ feeling sheiram sheiram :D
",Dhaka city Aisa my wear Jurail ^_^ feeling sheiram sheiram :D
"তার মানে কি সুজাতা সিংকে কেও পাত্তাই দেয়নি!!! Good ... Good....
",Does that mean no one cares about Sujata Singh!!! Good ... Good ....
"তোমায় লেখা শেষ চিঠিটি সময়ের বিড়ম্বনায় অসমাপ্তই রয়ে গেলো, তাই বিবর্তনের মাঝেও অসম্পূর্ণ আজ এই ‘আমি’... :(
","The last letter written to you remained unfinished due to the irony of time, so even in the midst of evolution, this 'I' is incomplete today... :("
"তবে প্রধানমন্ত্রীর সেন্স অব হিউমার ভাল, স্বীকার করতেই হবে :D
","But PM's sense of humor is good, must admit :D"
"তরুনদের আইডল আন্ডুর ভাষণটা দেখুন। ব্যপুক মজা পাইছি :) http://fb.me/QT2ao0sp 
",Watch youth idol Andu's speech. Had a lot of fun :) http://fb.me/QT2ao0sp
"থেমে থেমে চলছে ..... :-( যন্ত্রনাময় যান্ত্রিক জীবন :-(
",Stop and go..... :-( Painful mechanical life :-(
"দু নেত্রির ঝগড়া কেমন লাগল? :P
",How did the two leaders fight? :P
"দিনটার কাছ থেকে চাওয়ার আছে আবার তেমন কিছু চাওয়ার নেই...মন খারাপটা কালকের জন্য থাক...for now, life isn't half bad :-)
","There is nothing to ask for from the day and nothing to ask for...keep the sadness for tomorrow...for now, life isn't half bad :-)"
"দিল্লি EXIT POLL: কংগ্রেসের হার, পদ্মফুল ফুটল দিল্লিতে, ভাল ফল আম আদমির http://tinyurl.com/lexm4rs 
","DELHI EXIT POLL: Congress loses, Padmaful falls in Delhi, good results for Aam Aadmi http://tinyurl.com/lexm4rs"
"দীর্ঘ দিন ঘরে বসে থাকতে থাকতে হাতে পায়ে শেঁকড় গজাইতেছে :P :P Watching mina cartoon :P
","While sitting at home for a long time, the hands and feet are growing :P :P Watching mina cartoon :P"
"না দেখলে মিস :( https://www.facebook.com/photo.php?v=4934222052265 …
",Miss you if you don't see :( https://www.facebook.com/photo.php?v=4934222052265 …
"নাশকতার হরতাল ॥ ভাড়াটে পিকেটার দিয়ে বোমাবাজি, যান ভাংচুর, অগ্নিসংযোগ :( রাজধানীতে জীবনযাত্রা প্রায়... http://fb.me/R10efc3s 
","Strike of sabotage Bombing by mercenary picketers, vandalism, arson :( Life in the capital is about... http://fb.me/R10efc3s"
"নিজেকে আজকাল বড় বেশি অসহায় মনে হয় ...:(
",I feel very helpless these days... :(
"নিজেকে আরও মর্ডান মানসিকতার হতে হবে। :(
",You have to be more modern minded. :(
"নির্ঘুম রাতে , সঙ্গী এক চিলতে হিমেল হাওয়া , আর বিশাল একটা আকাশ আর কিছু অন্ধকার :p
","A sleepless night, accompanied by a chilling cold wind, and a huge sky and some darkness :p"
"নেইমাআআআআআআআআআআআর Gooooooooooal asist :)
",Naimaaaaaaaaar Goooooooooal asist :)
"নোকিয়ার এপস্টোর পৃথিবীর বিখ্যাত সব ফালতু এপস দিয়ে ভরা! >:(
",Nokia's app store is filled with all the world's famous junk apps! >:(
"পাওনা বুঝে নিলাম। :) http://fb.me/298VOHkqk 
",I understand the debt. :) http://fb.me/298VOHkqk
"পাখি সব ..............করে রব .........................বলে GOOD MORNING
",The bird all ..............does Rob .........................says GOOD MORNING
"পাশান দুনিয়ার পাশান মানুষ স্বাথের বিনিময়ে সবাই বেহুশ দূরে গেলে অভিমান কাছে গেলে অভিনয় মানুষ যে নিষ্ঠুর এটাই তার পরিচয় | — feeling sad
","Pashan world's Pashan people in exchange for Swath, everyone faints when they are far away, when pride comes near, acting people are cruel, this is their identity. — feeling sad"
"প্রায় ৩০ জনের বিশাল বাহিনি,চুটিয়ে আড্ডা দিলাম #feeling excited
","A large group of about 30 people, chatted together #feeling excited"
"প্রিয়তমা আমারে ঝুলাইয়া রাখসে . . :/ হ্যা কইতে গিয়াও কয় না :(
",Beloved hangs on me. . :(
"পরীক্ষার জনক, মন খুলে গাইল দিতে পারেন। আমাদের জীবন শেষ করে দিলো এই এক বুড়া। :( তবে আমার আর চিন্তা নাইরে,... http://fb.me/6sO0hVafr 
","Father of the exam, you can open your mind and sing. This old man ended our life. :( But I don't care anymore,... http://fb.me/6sO0hVafr"
"প্রতিটা ছেলের জীবনেই একজন মেয়ে থাকে যাকে সে মন থেকে চায় কিন্তূ কখনোই পায় না... :-(:-(:-(:-(:-(:-(
",In every boy's life there is a girl whom he longs for but never gets... :-(:-(:-(:-(:-(:-()
"প্রথম বেসরকারি বিশ্ববিদ্যালয় হিসাবে আহছানউল্লা ইউনিভার্সিটি অব সায়েন্স এন্ড টেকনোলজি'র স্থায়ী সনদ লাভ :) http://fb.me/1COsDhMbK 
",Ahsanullah University of Science and Technology as the first private university to get permanent certificate :) http://fb.me/1COsDhMbK
